0	0,14420390
0,01559448	0,15451720
0,03118896	0,15100000
0,04679871	0,16179940
0,0625	0,16179940
0,07809448	0,16942480
0,09368896	0,17740950
0,1092987	0,17740950
0,125	0,18577060
0,1405945	0,18154190
0,156189	0,19452570
0,1717987	0,18577060
0,1875	0,19905680
0,2030945	0,19452570
0,218689	0,19905680
0,2342987	0,20369340
0,25	0,19452570
0,2655945	0,20843800
0,281189	0,20843800
0,2967987	0,20369340
0,3125	0,21329320
0,3280945	0,20369340
0,343689	0,21329320
0,3592987	0,20843800
0,375	0,21329320
0,3905945	0,21329320
0,406189	0,20843800
0,4217987	0,21329320
0,4375	0,21329320
0,4530945	0,19905680
0,468689	0,20369340
0,4842987	0,20369340
0,5	0,19452570
0,531189	0,20369340
0,5625	0,19009770
0,593689	0,19009770
0,625	0,18577060
0,656189	0,18154190
0,6875	0,18154190
0,718689	0,17337120
0,75	0,17740950
0,781189	0,16179940
0,8125	0,16556820
0,843689	0,15811640
0,875	0,15451720
0,906189	0,15811640
0,9375	0,14420390
0,968689	0,14756280
1	0,13771360
1,029388	0,14092140
1,058792	0,13457890
1,088196	0,12559630
1,117599	0,12559630
1,146988	0,11454520
1,176392	0,11454520
1,205795	0,10446650
1,235199	0,10689980
1,264694	0,09527456
1,294098	0,09527456
1,323486	0,09310585
1,35289	0,08491354
1,382294	0,07744207
1,411697	0,07924592
1,441101	0,07227314
1,47049	0,07227314
1,5	0,06744922
1,529388	0,06441351
1,558792	0,06441351
1,588196	0,05740860
1,617599	0,06011418
1,646988	0,05357682
1,676392	0,05482479
1,705795	0,05116547
1,735199	0,05000080
1,764694	0,05235726
1,794098	0,04775039
1,823486	0,05116547
1,85289	0,05235726
1,882294	0,04775039
1,911697	0,05235726
1,941101	0,05116547
1,97049	0,05357682
2	0,05482479
2,029388	0,05610182
2,058792	0,05874582
2,088196	0,05874582
2,117599	0,06441351
2,146988	0,06591389
2,176392	0,06744922
2,205795	0,07227314
2,235199	0,07227314
2,264694	0,07744207
2,294098	0,07744207
2,323486	0,08491354
2,35289	0,08891539
2,382294	0,09310585
2,411697	0,09527456
2,441101	0,08891539
2,47049	0,10689980
2,5	0,10938980
2,527695	0,11721330
2,555496	0,11994360
2,583298	0,12559630
